id,display_name,concept_class,source,latest_source_version
2A82.1Y,Other specified b-cell prolymphocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A82.10,B-cell prolymphocytic leukaemia in complete remission,Diagnosis,ICD-11-MMS,2025-01
2A82.1,B-cell prolymphocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A82.0Z,"Chronic lymphocytic leukaemia or small lymphocytic lymphoma, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A82.0Y,Other specified chronic lymphocytic leukaemia or small lymphocytic lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A82.00,Chronic lymphocytic leukaemia of B-cell type,Diagnosis,ICD-11-MMS,2025-01
2A82.0,Chronic lymphocytic leukaemia or small lymphocytic lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A82,Mature B-cell neoplasm with leukaemic behaviour,Diagnosis,ICD-11-MMS,2025-01
2A81.Z,"Diffuse large B-cell lymphoma, not otherwise specified",Diagnosis,ICD-11-MMS,2025-01
2A81.Y,Other specified diffuse large B-cell lymphomas,Diagnosis,ICD-11-MMS,2025-01
2A81.A,"Primary cutaneous diffuse large B-cell lymphoma, leg type",Diagnosis,ICD-11-MMS,2025-01
2A81.9,Primary effusion lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81.8,ALK-positive large B-cell lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81.7,Diffuse large B-cell lymphoma associated with chronic inflammation,Diagnosis,ICD-11-MMS,2025-01
2A81.6,Epstein-Barr Virus-positive diffuse large B-cell lymphoma of the elderly,Diagnosis,ICD-11-MMS,2025-01
2A81.5,Primary diffuse large B-cell lymphoma of central nervous system,Diagnosis,ICD-11-MMS,2025-01
2A81.4,T-cell/histiocyte rich large B-cell lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81.3,Lymphomatoid granulomatosis,Diagnosis,ICD-11-MMS,2025-01
2A81.2,Plasmablastic lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81.1,Intravascular large B-cell lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81.0,Primary mediastinal large B-cell lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A81,Diffuse large B-cell lymphomas,Diagnosis,ICD-11-MMS,2025-01
2A80.Z,"Follicular lymphoma, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A80.Y,Other specified follicular lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A80.6,Follicular lymphoma of small intestine,Diagnosis,ICD-11-MMS,2025-01
2A80.5,Follicular lymphoma in situ,Diagnosis,ICD-11-MMS,2025-01
2A80.4,Paediatric type follicular lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A80.3,Primary cutaneous follicle centre lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A80.2,Follicular lymphoma grade 3,Diagnosis,ICD-11-MMS,2025-01
2A80.1,Follicular lymphoma grade 2,Diagnosis,ICD-11-MMS,2025-01
2A80.0,Follicular lymphoma grade 1,Diagnosis,ICD-11-MMS,2025-01
2A80,Follicular lymphoma,Diagnosis,ICD-11-MMS,2025-01
2A7Z,"Precursor lymphoid neoplasms, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A71,Precursor T-lymphoblastic neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A70.Y,Other B-lymphoblastic leukaemia/lymphoma with recurrent genetic abnormalities,Diagnosis,ICD-11-MMS,2025-01
2A70.1,B lymphoblastic leukaemia or lymphoma with t(9:22) (q34;q11.2); BCR-ABL1,Diagnosis,ICD-11-MMS,2025-01
2A70.0,"B lymphoblastic leukaemia or lymphoma, not elsewhere classified",Diagnosis,ICD-11-MMS,2025-01
2A70,Precursor B-lymphoblastic neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A61,Acute leukaemias of ambiguous lineage,Diagnosis,ICD-11-MMS,2025-01
2A60.Z,"Acute myeloid leukaemias and related precursor neoplasms, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A60.Y,Other specified acute myeloid leukaemias and related precursor neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A60.5,Blastic plasmacytoid dendritic cell neoplasm,Diagnosis,ICD-11-MMS,2025-01
2A60.4Z,"Myeloid proliferation associated with Down syndrome, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A60.4Y,Other specified myeloid proliferation associated with Down syndrome,Diagnosis,ICD-11-MMS,2025-01
2A60.41,Myeloid leukaemia associated with Down syndrome,Diagnosis,ICD-11-MMS,2025-01
2A60.40,Transient abnormal myelopoiesis,Diagnosis,ICD-11-MMS,2025-01
2A60.4,Myeloid proliferation associated with Down syndrome,Diagnosis,ICD-11-MMS,2025-01
2A60.3Z,"Acute myeloid leukaemia, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A60.3Y,"Other specified acute myeloid leukaemia, not elsewhere classified by criteria of other types",Diagnosis,ICD-11-MMS,2025-01
2A60.39,Myeloid sarcoma,Diagnosis,ICD-11-MMS,2025-01
2A60.38,Acute panmyelosis with myelofibrosis,Diagnosis,ICD-11-MMS,2025-01
2A60.37,Acute basophilic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A60.36,Acute megakaryoblastic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A60.35,Acute erythroid leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A60.34,Acute monoblastic or monocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A60.33,Acute myelomonocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A60.32,Acute myeloid leukaemia with maturation,Diagnosis,ICD-11-MMS,2025-01
2A60.31,Acute myeloid leukaemia without maturation,Diagnosis,ICD-11-MMS,2025-01
2A60.30,Acute myeloid leukaemia with minimal differentiation,Diagnosis,ICD-11-MMS,2025-01
2A60.3,"Acute myeloid leukaemia, not elsewhere classified by criteria of other types",Diagnosis,ICD-11-MMS,2025-01
2A60.2Z,"Therapy-related myeloid neoplasms, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A60.2Y,Other specified therapy-related myeloid neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A60.20,Therapy related acute myeloid leukaemia or myelodysplastic syndrome,Diagnosis,ICD-11-MMS,2025-01
2A60.2,Therapy-related myeloid neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A60.1,Acute myeloid leukaemia with myelodysplasia-related changes,Diagnosis,ICD-11-MMS,2025-01
2A60.0,Acute myeloid leukaemia with recurrent genetic abnormalities,Diagnosis,ICD-11-MMS,2025-01
2A60,Acute myeloid leukaemias and related precursor neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A5Z,"Myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB or FGFR1, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A52,Myeloid or lymphoid neoplasms with FGFR1 abnormalities,Diagnosis,ICD-11-MMS,2025-01
2A51,Myeloid neoplasm associated with PDGFRB rearrangement,Diagnosis,ICD-11-MMS,2025-01
2A50,Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement,Diagnosis,ICD-11-MMS,2025-01
2A4Z,"Myelodysplastic and myeloproliferative neoplasms, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A4Y,Other specified myelodysplastic and myeloproliferative neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A44,"Myeloproliferative and myelodysplastic disease, unclassifiable",Diagnosis,ICD-11-MMS,2025-01
2A43,Refractory anaemia with ring sideroblasts associated with marked thrombocytosis,Diagnosis,ICD-11-MMS,2025-01
2A42.Z,"Juvenile myelomonocytic leukaemia, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A42.Y,Other specified juvenile myelomonocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A42.0,Juvenile myelomonocytic leukaemia in complete remission,Diagnosis,ICD-11-MMS,2025-01
2A42,Juvenile myelomonocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A41,"Atypical chronic myeloid leukaemia, BCR-ABL1-negative",Diagnosis,ICD-11-MMS,2025-01
2A40,Chronic myelomonocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A3Z,"Myelodysplastic syndromes, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A3Y,Other specified myelodysplastic syndromes,Diagnosis,ICD-11-MMS,2025-01
2A38,Refractory cytopenia of childhood,Diagnosis,ICD-11-MMS,2025-01
2A37,"Myelodysplastic syndrome, unclassifiable",Diagnosis,ICD-11-MMS,2025-01
2A36,Myelodysplastic syndrome with isolated del(5q),Diagnosis,ICD-11-MMS,2025-01
2A35,Refractory anaemia with excess of blasts,Diagnosis,ICD-11-MMS,2025-01
2A34,Refractory cytopenia with multi-lineage dysplasia,Diagnosis,ICD-11-MMS,2025-01
2A33,Refractory anaemia with ring sideroblasts,Diagnosis,ICD-11-MMS,2025-01
2A32,Refractory thrombocytopenia,Diagnosis,ICD-11-MMS,2025-01
2A31,Refractory neutropaenia,Diagnosis,ICD-11-MMS,2025-01
2A30,Refractory anaemia,Diagnosis,ICD-11-MMS,2025-01
2A2Z,"Myeloproliferative neoplasm, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A2Y,Other specified myeloproliferative neoplasm,Diagnosis,ICD-11-MMS,2025-01
2A21.Z,"Mastocytosis, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A21.Y,Other specified mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A21.3,Extracutaneous mastocytoma,Diagnosis,ICD-11-MMS,2025-01
2A21.2,Mast cell sarcoma,Diagnosis,ICD-11-MMS,2025-01
2A21.1Z,"Cutaneous mastocytosis, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A21.1Y,Other specified cutaneous mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A21.10,Urticaria pigmentosa,Diagnosis,ICD-11-MMS,2025-01
2A21.1,Cutaneous mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A21.0Z,"Systemic mastocytosis, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A21.0Y,Other specified systemic mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A21.00,Mast cell leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A21.0,Systemic mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A21,Mastocytosis,Diagnosis,ICD-11-MMS,2025-01
2A20.Z,"Non mast cell myeloproliferative neoplasms, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A20.Y,Other specified non mast cell myeloproliferative neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A20.5,"Non mast cell myeloproliferative neoplasm, unclassifiable",Diagnosis,ICD-11-MMS,2025-01
2A20.4,Polycythaemia vera,Diagnosis,ICD-11-MMS,2025-01
2A20.3,"Chronic eosinophilic leukaemia, not elsewhere classified",Diagnosis,ICD-11-MMS,2025-01
2A20.2,Primary myelofibrosis,Diagnosis,ICD-11-MMS,2025-01
2A20.1,Chronic neutrophilic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A20.0Z,"Chronic myelogenous leukaemia, BCR-ABL1-positive, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A20.0Y,"Other specified chronic myelogenous leukaemia, BCR-ABL1-positive",Diagnosis,ICD-11-MMS,2025-01
2A20.03,Naegeli-type monocytic leukaemia,Diagnosis,ICD-11-MMS,2025-01
2A20.02,"Chronic myelogenous leukaemia, t(9:22)(q34; q11)",Diagnosis,ICD-11-MMS,2025-01
2A20.01,"Chronic myelogenous leukaemia, Philadelphia chromosome (Ph1) positive",Diagnosis,ICD-11-MMS,2025-01
2A20.00,Chronic myelogenous leukaemia with blast crisis,Diagnosis,ICD-11-MMS,2025-01
2A20.0,"Chronic myelogenous leukaemia, BCR-ABL1-positive",Diagnosis,ICD-11-MMS,2025-01
2A20,Non mast cell myeloproliferative neoplasms,Diagnosis,ICD-11-MMS,2025-01
2A0Z,Other and unspecified neoplasms of brain or central nervous system,Diagnosis,ICD-11-MMS,2025-01
2A02.Z,"Primary neoplasm of spinal cord, cranial nerves, paraspinal nerves or remaining parts of central nervous system, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A02.4,Benign neoplasm of spinal cord,Diagnosis,ICD-11-MMS,2025-01
2A02.3,Benign neoplasm of cranial nerves,Diagnosis,ICD-11-MMS,2025-01
2A02.2,Primary neoplasm of spinal cord of unknown or unspecified type,Diagnosis,ICD-11-MMS,2025-01
2A02.1Z,"Tumours of cranial or paraspinal nerves, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A02.1Y,Other specified tumours of cranial or paraspinal nerves,Diagnosis,ICD-11-MMS,2025-01
2A02.12,Malignant neoplasm of the optic nerve,Diagnosis,ICD-11-MMS,2025-01
2A02.11,Paraspinal neuroblastoma,Diagnosis,ICD-11-MMS,2025-01
2A02.10,Malignant peripheral nerve sheath tumour of cranial or paraspinal nerves,Diagnosis,ICD-11-MMS,2025-01
2A02.1,Tumours of cranial or paraspinal nerves,Diagnosis,ICD-11-MMS,2025-01
2A02.0Z,"Gliomas of spinal cord, cranial or paraspinal nerves, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A02.0Y,"Other specified gliomas of spinal cord, cranial or paraspinal nerves",Diagnosis,ICD-11-MMS,2025-01
2A02.00,"Glioblastoma of spinal cord, cranial or paraspinal nerves",Diagnosis,ICD-11-MMS,2025-01
2A02.0,"Gliomas of spinal cord, cranial or paraspinal nerves",Diagnosis,ICD-11-MMS,2025-01
2A02,"Primary neoplasm of spinal cord, cranial nerves, paraspinal nerves or remaining parts of central nervous system",Diagnosis,ICD-11-MMS,2025-01
2A01.2,Primary neoplasm of meninges of unknown or unspecified type,Diagnosis,ICD-11-MMS,2025-01
2A01.1,Mesenchymal tumours of meninges,Diagnosis,ICD-11-MMS,2025-01
2A01.0Z,"Meningiomas, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A01.0Y,Other specified meningiomas,Diagnosis,ICD-11-MMS,2025-01
2A01.00,Primary malignant meningioma,Diagnosis,ICD-11-MMS,2025-01
2A01.0,Meningiomas,Diagnosis,ICD-11-MMS,2025-01
2A01,Primary neoplasms of meninges,Diagnosis,ICD-11-MMS,2025-01
2A00.5,Primary neoplasm of brain of unknown or unspecified type,Diagnosis,ICD-11-MMS,2025-01
2A00.4,Astroblastoma of the brain,Diagnosis,ICD-11-MMS,2025-01
2A00.3,Central neurocytoma of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.2Z,"Tumours of neuroepithelial tissue of brain, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A00.2Y,Other specified tumours of neuroepithelial tissue of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.22,Choroid plexus tumours,Diagnosis,ICD-11-MMS,2025-01
2A00.21,Mixed neuronal-glial tumours,Diagnosis,ICD-11-MMS,2025-01
2A00.20,Tumours of the pineal gland or pineal region,Diagnosis,ICD-11-MMS,2025-01
2A00.2,Tumours of neuroepithelial tissue of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.1Z,"Embryonal tumours of brain, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A00.1Y,Other specified embryonal tumours of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.11,Central primitive neuroectodermal tumour,Diagnosis,ICD-11-MMS,2025-01
2A00.10,Medulloblastoma of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.1,Embryonal tumours of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.0Z,"Gliomas of brain, unspecified",Diagnosis,ICD-11-MMS,2025-01
2A00.0Y,Other specified gliomas of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.00,Glioblastoma of brain,Diagnosis,ICD-11-MMS,2025-01
2A00.0,Gliomas of brain,Diagnosis,ICD-11-MMS,2025-01
2A00,Primary neoplasms of brain,Diagnosis,ICD-11-MMS,2025-01
02,Neoplasms,Diagnosis,ICD-11-MMS,2025-01
1H0Z,"Infection, unspecified",Diagnosis,ICD-11-MMS,2025-01
1G8Z,Sequelae of unspecified infectious diseases,Diagnosis,ICD-11-MMS,2025-01
1G8Y,Sequelae of other specified infectious diseases,Diagnosis,ICD-11-MMS,2025-01
1G85,Sequelae of diphtheria,Diagnosis,ICD-11-MMS,2025-01
1G84,Sequelae of viral encephalitis,Diagnosis,ICD-11-MMS,2025-01
1G83,Sequelae of poliomyelitis,Diagnosis,ICD-11-MMS,2025-01
1G82,Sequelae of leprosy,Diagnosis,ICD-11-MMS,2025-01
1G81,Sequelae of trachoma,Diagnosis,ICD-11-MMS,2025-01
1G80,Sequelae of tuberculosis,Diagnosis,ICD-11-MMS,2025-01
1G60.Y,Other specified disorders of infectious origin not elsewhere classified,Diagnosis,ICD-11-MMS,2025-01
1G60.3,Infection of peripheral nervous system,Diagnosis,ICD-11-MMS,2025-01
1G60.2,Protothecosis,Diagnosis,ICD-11-MMS,2025-01
1G60.1,Pythiosis,Diagnosis,ICD-11-MMS,2025-01
1G60.0,Mycetoma of unknown or unspecified type,Diagnosis,ICD-11-MMS,2025-01
1G60,Certain other disorders of infectious origin,Diagnosis,ICD-11-MMS,2025-01
1G41,Sepsis with septic shock,Diagnosis,ICD-11-MMS,2025-01
1G40,Sepsis without septic shock,Diagnosis,ICD-11-MMS,2025-01
1G2Z,Unspecified parasitic diseases,Diagnosis,ICD-11-MMS,2025-01
1G2Y,Other specified parasitic diseases,Diagnosis,ICD-11-MMS,2025-01
1G0Z,Infestation by unknown or unspecified ectoparasite,Diagnosis,ICD-11-MMS,2025-01
1G0Y,Infestation by other specified ectoparasite,Diagnosis,ICD-11-MMS,2025-01
1G07.Z,Infestation of the skin by unspecified parasitic mites,Diagnosis,ICD-11-MMS,2025-01
1G07.Y,Infestation of the skin by other specified parasitic mites,Diagnosis,ICD-11-MMS,2025-01
1G07.0,Infestation by Demodex,Diagnosis,ICD-11-MMS,2025-01
1G07,Infestation by mites,Diagnosis,ICD-11-MMS,2025-01
1G06,Cimicosis,Diagnosis,ICD-11-MMS,2025-01
1G05,Tungiasis,Diagnosis,ICD-11-MMS,2025-01
1G04.Z,"Scabies, unspecified",Diagnosis,ICD-11-MMS,2025-01
1G04.Y,Other specified scabies,Diagnosis,ICD-11-MMS,2025-01
1G04.1,Crusted scabies,Diagnosis,ICD-11-MMS,2025-01
1G04.0,Classical scabies,Diagnosis,ICD-11-MMS,2025-01
1G04,Scabies,Diagnosis,ICD-11-MMS,2025-01
1G03,Pthiriasis,Diagnosis,ICD-11-MMS,2025-01
1G02,External hirudiniasis,Diagnosis,ICD-11-MMS,2025-01
1G01.Z,"Myiasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1G01.Y,Other specified myiasis,Diagnosis,ICD-11-MMS,2025-01
1G01.3,Cutaneous myiasis,Diagnosis,ICD-11-MMS,2025-01
1G01.2,Laryngeal myiasis,Diagnosis,ICD-11-MMS,2025-01
1G01.1,Nasopharyngeal myiasis,Diagnosis,ICD-11-MMS,2025-01
1G01.0,Ocular myiasis,Diagnosis,ICD-11-MMS,2025-01
1G01,Myiasis,Diagnosis,ICD-11-MMS,2025-01
1G00.Z,Pediculosis of unspecified site or type,Diagnosis,ICD-11-MMS,2025-01
1G00.1,Pediculosis corporis,Diagnosis,ICD-11-MMS,2025-01
1G00.0,Pediculosis capitis,Diagnosis,ICD-11-MMS,2025-01
1G00,Pediculosis,Diagnosis,ICD-11-MMS,2025-01
1F9Z,"Helminthiases, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F91,Diphyllobothriasis and sparganosis,Diagnosis,ICD-11-MMS,2025-01
1F90.Z,"Infestation by parasitic worms, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F90.Y,Other specified infestation by parasitic worms,Diagnosis,ICD-11-MMS,2025-01
1F90.2,"Intestinal helminthiasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F90.1,Intestinal parasitic infestation not otherwise specified,Diagnosis,ICD-11-MMS,2025-01
1F90.0,Mixed intestinal helminthiases,Diagnosis,ICD-11-MMS,2025-01
1F90,Other or unspecified infestation by parasitic worms,Diagnosis,ICD-11-MMS,2025-01
1F8Z,"Diseases due to trematodes, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F8Y,Other specified diseases due to trematodes,Diagnosis,ICD-11-MMS,2025-01
1F86.Z,Schistosomiasis due to unspecified or unknown Schistosoma species,Diagnosis,ICD-11-MMS,2025-01
1F86.5,Schistosomal pneumonitis,Diagnosis,ICD-11-MMS,2025-01
1F86.4,Cercarial dermatitis,Diagnosis,ICD-11-MMS,2025-01
1F86.3,Other schistosomiases,Diagnosis,ICD-11-MMS,2025-01
1F86.2,Schistosomiasis due to Schistosoma japonicum,Diagnosis,ICD-11-MMS,2025-01
1F86.1,Schistosomiasis due to Schistosoma mansoni,Diagnosis,ICD-11-MMS,2025-01
1F86.0,Schistosomiasis due to Schistosoma haematobium,Diagnosis,ICD-11-MMS,2025-01
1F86,Schistosomiasis,Diagnosis,ICD-11-MMS,2025-01
1F85,Paragonimiasis,Diagnosis,ICD-11-MMS,2025-01
1F84,Opisthorchiasis,Diagnosis,ICD-11-MMS,2025-01
1F83,Fasciolopsiasis,Diagnosis,ICD-11-MMS,2025-01
1F82,Fascioliasis,Diagnosis,ICD-11-MMS,2025-01
1F81,Dicrocoeliasis,Diagnosis,ICD-11-MMS,2025-01
1F80,Clonorchiasis,Diagnosis,ICD-11-MMS,2025-01
1F7Z,"Diseases due to cestodes, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F7Y,Other specified diseases due to cestodes,Diagnosis,ICD-11-MMS,2025-01
1F76.Z,"Taeniasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F76.Y,Other specified taeniasis,Diagnosis,ICD-11-MMS,2025-01
1F76.1,Taeniasis due to Taenia saginata,Diagnosis,ICD-11-MMS,2025-01
1F76.0,Taeniasis due to Taenia solium,Diagnosis,ICD-11-MMS,2025-01
1F76,Taeniasis,Diagnosis,ICD-11-MMS,2025-01
1F75,Sparganosis,Diagnosis,ICD-11-MMS,2025-01
1F74,Hymenolepiasis,Diagnosis,ICD-11-MMS,2025-01
1F73.Z,"Echinococcosis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F73.Y,Other specified echinococcosis,Diagnosis,ICD-11-MMS,2025-01
1F73.3,Echinococcus infection of central nervous system,Diagnosis,ICD-11-MMS,2025-01
1F73.2,Echinococcus infection of bone,Diagnosis,ICD-11-MMS,2025-01
1F73.1,Echinococcus infection of lung,Diagnosis,ICD-11-MMS,2025-01
1F73.0,Echinococcus infection of liver,Diagnosis,ICD-11-MMS,2025-01
1F73,Echinococcosis,Diagnosis,ICD-11-MMS,2025-01
1F72,Dipylidiasis,Diagnosis,ICD-11-MMS,2025-01
1F71,Diphyllobothriasis,Diagnosis,ICD-11-MMS,2025-01
1F70.Z,"Cysticercosis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F70.Y,Other specified cysticercosis,Diagnosis,ICD-11-MMS,2025-01
1F70.1,Cysticercosis of eye,Diagnosis,ICD-11-MMS,2025-01
1F70.0Z,"Cysticercosis of central nervous system, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F70.0Y,Other specified cysticercosis of central nervous system,Diagnosis,ICD-11-MMS,2025-01
1F70.00,Meningitis due to Cysticercosis,Diagnosis,ICD-11-MMS,2025-01
1F70.0,Cysticercosis of central nervous system,Diagnosis,ICD-11-MMS,2025-01
1F70,Cysticercosis,Diagnosis,ICD-11-MMS,2025-01
1F6Z,"Diseases due to nematodes, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F6Y,Other specified diseases due to nematodes,Diagnosis,ICD-11-MMS,2025-01
1F6H,Uncinariosis,Diagnosis,ICD-11-MMS,2025-01
1F6G,Trichuriasis,Diagnosis,ICD-11-MMS,2025-01
1F6F,Trichostrongyliasis,Diagnosis,ICD-11-MMS,2025-01
1F6E,Trichinosis,Diagnosis,ICD-11-MMS,2025-01
1F6D,Toxocariasis,Diagnosis,ICD-11-MMS,2025-01
1F6C,Syngamosis,Diagnosis,ICD-11-MMS,2025-01
1F6B,Strongyloidiasis,Diagnosis,ICD-11-MMS,2025-01
1F6A.Z,"Onchocerciasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F6A.Y,Other specified onchocerciasis,Diagnosis,ICD-11-MMS,2025-01
1F6A.1,Onchocerciasis of the skin,Diagnosis,ICD-11-MMS,2025-01
1F6A.0,Onchocerciasis of the eye,Diagnosis,ICD-11-MMS,2025-01
1F6A,Onchocerciasis,Diagnosis,ICD-11-MMS,2025-01
1F69,Oesophagostomiasis,Diagnosis,ICD-11-MMS,2025-01
1F68.Z,"Hookworm diseases, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F68.Y,Other specified hookworm diseases,Diagnosis,ICD-11-MMS,2025-01
1F68.2,Cutaneous larva migrans,Diagnosis,ICD-11-MMS,2025-01
1F68.1,Necatoriasis,Diagnosis,ICD-11-MMS,2025-01
1F68.0,Ancylostomiasis,Diagnosis,ICD-11-MMS,2025-01
1F68,Hookworm diseases,Diagnosis,ICD-11-MMS,2025-01
1F67,Gnathostomiasis,Diagnosis,ICD-11-MMS,2025-01
1F66.Z,"Filariasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F66.Y,Other specified filariasis,Diagnosis,ICD-11-MMS,2025-01
1F66.4,Subcutaneous dirofilariasis,Diagnosis,ICD-11-MMS,2025-01
1F66.3Z,"Lymphatic filariasis, unspecified",Diagnosis,ICD-11-MMS,2025-01
1F66.32,Filariasis due to Brugia timori,Diagnosis,ICD-11-MMS,2025-01
1F66.31,Filariasis due to Brugia malayi,Diagnosis,ICD-11-MMS,2025-01
1F66.30,Filariasis due to Wuchereria bancrofti,Diagnosis,ICD-11-MMS,2025-01
