source_file,pipeline_file,quality_status,classification,target_sql_table,mapping_status,load_eligible,loaded_rows,decision_reason
extracted_tables/037_Health_Bulletin_2013/table_0161.csv,quarantined_tables/037_Health_Bulletin_2013/table_0161.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0162.csv,quarantined_tables/037_Health_Bulletin_2013/table_0162.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0163.csv,quarantined_tables/037_Health_Bulletin_2013/table_0163.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0164.csv,quarantined_tables/037_Health_Bulletin_2013/table_0164.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0165.csv,quarantined_tables/037_Health_Bulletin_2013/table_0165.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0166.csv,quarantined_tables/037_Health_Bulletin_2013/table_0166.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0167.csv,quarantined_tables/037_Health_Bulletin_2013/table_0167.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0168.csv,quarantined_tables/037_Health_Bulletin_2013/table_0168.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0169.csv,quarantined_tables/037_Health_Bulletin_2013/table_0169.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0170.csv,quarantined_tables/037_Health_Bulletin_2013/table_0170.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0171.csv,quarantined_tables/037_Health_Bulletin_2013/table_0171.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0172.csv,quarantined_tables/037_Health_Bulletin_2013/table_0172.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0173.csv,quarantined_tables/037_Health_Bulletin_2013/table_0173.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0174.csv,quarantined_tables/037_Health_Bulletin_2013/table_0174.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0175.csv,quarantined_tables/037_Health_Bulletin_2013/table_0175.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0176.csv,quarantined_tables/037_Health_Bulletin_2013/table_0176.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0177.csv,quarantined_tables/037_Health_Bulletin_2013/table_0177.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0178.csv,quarantined_tables/037_Health_Bulletin_2013/table_0178.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0179.csv,quarantined_tables/037_Health_Bulletin_2013/table_0179.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0180.csv,quarantined_tables/037_Health_Bulletin_2013/table_0180.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0181.csv,quarantined_tables/037_Health_Bulletin_2013/table_0181.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0182.csv,quarantined_tables/037_Health_Bulletin_2013/table_0182.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0183.csv,quarantined_tables/037_Health_Bulletin_2013/table_0183.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0184.csv,quarantined_tables/037_Health_Bulletin_2013/table_0184.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0185.csv,quarantined_tables/037_Health_Bulletin_2013/table_0185.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0186.csv,quarantined_tables/037_Health_Bulletin_2013/table_0186.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0187.csv,quarantined_tables/037_Health_Bulletin_2013/table_0187.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0188.csv,quarantined_tables/037_Health_Bulletin_2013/table_0188.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0189.csv,quarantined_tables/037_Health_Bulletin_2013/table_0189.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0190.csv,quarantined_tables/037_Health_Bulletin_2013/table_0190.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0191.csv,quarantined_tables/037_Health_Bulletin_2013/table_0191.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0192.csv,quarantined_tables/037_Health_Bulletin_2013/table_0192.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0193.csv,quarantined_tables/037_Health_Bulletin_2013/table_0193.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0194.csv,quarantined_tables/037_Health_Bulletin_2013/table_0194.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0195.csv,quarantined_tables/037_Health_Bulletin_2013/table_0195.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0196.csv,quarantined_tables/037_Health_Bulletin_2013/table_0196.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0197.csv,quarantined_tables/037_Health_Bulletin_2013/table_0197.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0198.csv,quarantined_tables/037_Health_Bulletin_2013/table_0198.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0199.csv,quarantined_tables/037_Health_Bulletin_2013/table_0199.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0200.csv,quarantined_tables/037_Health_Bulletin_2013/table_0200.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0201.csv,quarantined_tables/037_Health_Bulletin_2013/table_0201.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0202.csv,quarantined_tables/037_Health_Bulletin_2013/table_0202.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0203.csv,quarantined_tables/037_Health_Bulletin_2013/table_0203.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0204.csv,quarantined_tables/037_Health_Bulletin_2013/table_0204.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0205.csv,quarantined_tables/037_Health_Bulletin_2013/table_0205.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0206.csv,quarantined_tables/037_Health_Bulletin_2013/table_0206.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0207.csv,quarantined_tables/037_Health_Bulletin_2013/table_0207.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0208.csv,quarantined_tables/037_Health_Bulletin_2013/table_0208.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0209.csv,quarantined_tables/037_Health_Bulletin_2013/table_0209.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0210.csv,quarantined_tables/037_Health_Bulletin_2013/table_0210.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0211.csv,quarantined_tables/037_Health_Bulletin_2013/table_0211.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0212.csv,quarantined_tables/037_Health_Bulletin_2013/table_0212.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0213.csv,quarantined_tables/037_Health_Bulletin_2013/table_0213.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0214.csv,quarantined_tables/037_Health_Bulletin_2013/table_0214.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0215.csv,quarantined_tables/037_Health_Bulletin_2013/table_0215.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0216.csv,quarantined_tables/037_Health_Bulletin_2013/table_0216.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0217.csv,quarantined_tables/037_Health_Bulletin_2013/table_0217.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0218.csv,quarantined_tables/037_Health_Bulletin_2013/table_0218.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0001.csv,quarantined_tables/039_Health_Bulletin_2011/table_0001.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0002.csv,quarantined_tables/039_Health_Bulletin_2011/table_0002.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0003.csv,quarantined_tables/039_Health_Bulletin_2011/table_0003.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0004.csv,quarantined_tables/039_Health_Bulletin_2011/table_0004.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0005.csv,quarantined_tables/039_Health_Bulletin_2011/table_0005.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0006.csv,quarantined_tables/039_Health_Bulletin_2011/table_0006.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0007.csv,quarantined_tables/039_Health_Bulletin_2011/table_0007.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0008.csv,quarantined_tables/039_Health_Bulletin_2011/table_0008.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0009.csv,quarantined_tables/039_Health_Bulletin_2011/table_0009.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0010.csv,quarantined_tables/039_Health_Bulletin_2011/table_0010.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0011.csv,quarantined_tables/039_Health_Bulletin_2011/table_0011.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0012.csv,quarantined_tables/039_Health_Bulletin_2011/table_0012.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0013.csv,quarantined_tables/039_Health_Bulletin_2011/table_0013.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0014.csv,quarantined_tables/039_Health_Bulletin_2011/table_0014.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0015.csv,quarantined_tables/039_Health_Bulletin_2011/table_0015.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0016.csv,quarantined_tables/039_Health_Bulletin_2011/table_0016.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/039_Health_Bulletin_2011/table_0017.csv,quarantined_tables/039_Health_Bulletin_2011/table_0017.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
