source_file,cleaned_file,status,rows_before,rows_after,columns_before,columns_after,duplicate_rows_removed,error
extracted_tables/027_Health_Bulletin_2023/table_0086.csv,cleaned_tables/027_Health_Bulletin_2023/table_0086.csv,ok,6,6,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0087.csv,cleaned_tables/027_Health_Bulletin_2023/table_0087.csv,ok,13,13,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0088.csv,cleaned_tables/027_Health_Bulletin_2023/table_0088.csv,ok,7,7,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0089.csv,cleaned_tables/027_Health_Bulletin_2023/table_0089.csv,ok,5,5,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0090.csv,cleaned_tables/027_Health_Bulletin_2023/table_0090.csv,ok,10,10,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0091.csv,cleaned_tables/027_Health_Bulletin_2023/table_0091.csv,ok,6,6,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0092.csv,cleaned_tables/027_Health_Bulletin_2023/table_0092.csv,ok,6,6,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0093.csv,cleaned_tables/027_Health_Bulletin_2023/table_0093.csv,ok,5,5,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0094.csv,cleaned_tables/027_Health_Bulletin_2023/table_0094.csv,ok,15,15,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0095.csv,cleaned_tables/027_Health_Bulletin_2023/table_0095.csv,ok,3,3,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0096.csv,cleaned_tables/027_Health_Bulletin_2023/table_0096.csv,ok,4,4,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0097.csv,cleaned_tables/027_Health_Bulletin_2023/table_0097.csv,ok,15,15,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0098.csv,cleaned_tables/027_Health_Bulletin_2023/table_0098.csv,ok,11,11,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0099.csv,cleaned_tables/027_Health_Bulletin_2023/table_0099.csv,ok,11,11,9,9,0,
extracted_tables/027_Health_Bulletin_2023/table_0100.csv,cleaned_tables/027_Health_Bulletin_2023/table_0100.csv,ok,10,10,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0101.csv,cleaned_tables/027_Health_Bulletin_2023/table_0101.csv,ok,14,14,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0102.csv,cleaned_tables/027_Health_Bulletin_2023/table_0102.csv,ok,6,6,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0103.csv,cleaned_tables/027_Health_Bulletin_2023/table_0103.csv,ok,26,26,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0104.csv,cleaned_tables/027_Health_Bulletin_2023/table_0104.csv,ok,4,4,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0105.csv,cleaned_tables/027_Health_Bulletin_2023/table_0105.csv,ok,14,13,17,15,1,
extracted_tables/027_Health_Bulletin_2023/table_0106.csv,cleaned_tables/027_Health_Bulletin_2023/table_0106.csv,ok,14,13,5,4,1,
extracted_tables/027_Health_Bulletin_2023/table_0107.csv,cleaned_tables/027_Health_Bulletin_2023/table_0107.csv,ok,6,5,16,15,1,
extracted_tables/027_Health_Bulletin_2023/table_0108.csv,cleaned_tables/027_Health_Bulletin_2023/table_0108.csv,ok,5,5,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0109.csv,cleaned_tables/027_Health_Bulletin_2023/table_0109.csv,ok,10,10,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0110.csv,cleaned_tables/027_Health_Bulletin_2023/table_0110.csv,ok,22,22,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0111.csv,cleaned_tables/027_Health_Bulletin_2023/table_0111.csv,ok,7,7,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0112.csv,cleaned_tables/027_Health_Bulletin_2023/table_0112.csv,ok,20,20,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0113.csv,cleaned_tables/027_Health_Bulletin_2023/table_0113.csv,ok,8,8,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0114.csv,cleaned_tables/027_Health_Bulletin_2023/table_0114.csv,ok,13,13,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0115.csv,cleaned_tables/027_Health_Bulletin_2023/table_0115.csv,ok,8,8,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0116.csv,cleaned_tables/027_Health_Bulletin_2023/table_0116.csv,ok,7,7,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0117.csv,cleaned_tables/027_Health_Bulletin_2023/table_0117.csv,ok,14,14,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0118.csv,cleaned_tables/027_Health_Bulletin_2023/table_0118.csv,ok,12,12,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0119.csv,cleaned_tables/027_Health_Bulletin_2023/table_0119.csv,ok,15,15,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0120.csv,cleaned_tables/027_Health_Bulletin_2023/table_0120.csv,ok,15,15,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0121.csv,cleaned_tables/027_Health_Bulletin_2023/table_0121.csv,ok,15,15,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0122.csv,cleaned_tables/027_Health_Bulletin_2023/table_0122.csv,ok,15,15,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0123.csv,cleaned_tables/027_Health_Bulletin_2023/table_0123.csv,ok,16,16,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0124.csv,cleaned_tables/027_Health_Bulletin_2023/table_0124.csv,ok,10,10,11,11,0,
extracted_tables/027_Health_Bulletin_2023/table_0125.csv,cleaned_tables/027_Health_Bulletin_2023/table_0125.csv,ok,16,16,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0126.csv,cleaned_tables/027_Health_Bulletin_2023/table_0126.csv,ok,5,5,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0127.csv,cleaned_tables/027_Health_Bulletin_2023/table_0127.csv,ok,23,23,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0128.csv,cleaned_tables/027_Health_Bulletin_2023/table_0128.csv,ok,29,29,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0129.csv,cleaned_tables/027_Health_Bulletin_2023/table_0129.csv,ok,29,29,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0130.csv,cleaned_tables/027_Health_Bulletin_2023/table_0130.csv,ok,14,14,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0131.csv,cleaned_tables/027_Health_Bulletin_2023/table_0131.csv,ok,3,3,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0132.csv,cleaned_tables/027_Health_Bulletin_2023/table_0132.csv,ok,12,11,8,7,1,
extracted_tables/027_Health_Bulletin_2023/table_0133.csv,cleaned_tables/027_Health_Bulletin_2023/table_0133.csv,ok,6,6,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0134.csv,cleaned_tables/027_Health_Bulletin_2023/table_0134.csv,ok,6,6,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0135.csv,cleaned_tables/027_Health_Bulletin_2023/table_0135.csv,ok,5,5,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0136.csv,cleaned_tables/027_Health_Bulletin_2023/table_0136.csv,ok,7,7,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0137.csv,cleaned_tables/027_Health_Bulletin_2023/table_0137.csv,ok,7,7,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0138.csv,cleaned_tables/027_Health_Bulletin_2023/table_0138.csv,ok,7,7,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0139.csv,cleaned_tables/027_Health_Bulletin_2023/table_0139.csv,ok,17,0,7,0,17,
extracted_tables/027_Health_Bulletin_2023/table_0140.csv,cleaned_tables/027_Health_Bulletin_2023/table_0140.csv,ok,2,0,5,0,2,
extracted_tables/027_Health_Bulletin_2023/table_0141.csv,cleaned_tables/027_Health_Bulletin_2023/table_0141.csv,ok,14,0,48,0,14,
extracted_tables/027_Health_Bulletin_2023/table_0142.csv,cleaned_tables/027_Health_Bulletin_2023/table_0142.csv,ok,12,12,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0143.csv,cleaned_tables/027_Health_Bulletin_2023/table_0143.csv,ok,17,9,20,14,8,
extracted_tables/027_Health_Bulletin_2023/table_0144.csv,cleaned_tables/027_Health_Bulletin_2023/table_0144.csv,ok,31,31,7,7,0,
extracted_tables/027_Health_Bulletin_2023/table_0145.csv,cleaned_tables/027_Health_Bulletin_2023/table_0145.csv,ok,16,16,7,7,0,
extracted_tables/027_Health_Bulletin_2023/table_0146.csv,cleaned_tables/027_Health_Bulletin_2023/table_0146.csv,ok,8,8,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0147.csv,cleaned_tables/027_Health_Bulletin_2023/table_0147.csv,ok,9,9,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0148.csv,cleaned_tables/027_Health_Bulletin_2023/table_0148.csv,ok,34,34,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0149.csv,cleaned_tables/027_Health_Bulletin_2023/table_0149.csv,ok,9,9,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0150.csv,cleaned_tables/027_Health_Bulletin_2023/table_0150.csv,ok,7,7,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0151.csv,cleaned_tables/027_Health_Bulletin_2023/table_0151.csv,ok,15,15,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0152.csv,cleaned_tables/027_Health_Bulletin_2023/table_0152.csv,ok,14,13,7,5,1,
extracted_tables/027_Health_Bulletin_2023/table_0153.csv,cleaned_tables/027_Health_Bulletin_2023/table_0153.csv,ok,14,14,17,17,0,
extracted_tables/027_Health_Bulletin_2023/table_0154.csv,cleaned_tables/027_Health_Bulletin_2023/table_0154.csv,ok,14,14,16,16,0,
extracted_tables/027_Health_Bulletin_2023/table_0155.csv,cleaned_tables/027_Health_Bulletin_2023/table_0155.csv,ok,5,5,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0156.csv,cleaned_tables/027_Health_Bulletin_2023/table_0156.csv,ok,18,18,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0157.csv,cleaned_tables/027_Health_Bulletin_2023/table_0157.csv,ok,8,8,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0158.csv,cleaned_tables/027_Health_Bulletin_2023/table_0158.csv,ok,6,6,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0159.csv,cleaned_tables/027_Health_Bulletin_2023/table_0159.csv,ok,14,14,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0160.csv,cleaned_tables/027_Health_Bulletin_2023/table_0160.csv,ok,4,0,21,0,4,
extracted_tables/027_Health_Bulletin_2023/table_0161.csv,cleaned_tables/027_Health_Bulletin_2023/table_0161.csv,ok,7,3,27,4,4,
extracted_tables/027_Health_Bulletin_2023/table_0162.csv,cleaned_tables/027_Health_Bulletin_2023/table_0162.csv,ok,15,0,16,0,15,
extracted_tables/027_Health_Bulletin_2023/table_0163.csv,cleaned_tables/027_Health_Bulletin_2023/table_0163.csv,ok,5,4,9,9,1,
extracted_tables/027_Health_Bulletin_2023/table_0164.csv,cleaned_tables/027_Health_Bulletin_2023/table_0164.csv,ok,4,4,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0165.csv,cleaned_tables/027_Health_Bulletin_2023/table_0165.csv,ok,9,9,7,7,0,
extracted_tables/027_Health_Bulletin_2023/table_0166.csv,cleaned_tables/027_Health_Bulletin_2023/table_0166.csv,ok,15,15,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0167.csv,cleaned_tables/027_Health_Bulletin_2023/table_0167.csv,ok,14,6,54,54,8,
extracted_tables/027_Health_Bulletin_2023/table_0168.csv,cleaned_tables/027_Health_Bulletin_2023/table_0168.csv,ok,12,12,8,8,0,
extracted_tables/027_Health_Bulletin_2023/table_0169.csv,cleaned_tables/027_Health_Bulletin_2023/table_0169.csv,ok,17,17,8,8,0,
extracted_tables/027_Health_Bulletin_2023/table_0170.csv,cleaned_tables/027_Health_Bulletin_2023/table_0170.csv,ok,21,21,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0171.csv,cleaned_tables/027_Health_Bulletin_2023/table_0171.csv,ok,7,7,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0172.csv,cleaned_tables/027_Health_Bulletin_2023/table_0172.csv,ok,9,9,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0173.csv,cleaned_tables/027_Health_Bulletin_2023/table_0173.csv,ok,12,12,7,7,0,
extracted_tables/027_Health_Bulletin_2023/table_0174.csv,cleaned_tables/027_Health_Bulletin_2023/table_0174.csv,ok,7,7,3,3,0,
extracted_tables/027_Health_Bulletin_2023/table_0175.csv,cleaned_tables/027_Health_Bulletin_2023/table_0175.csv,ok,8,8,4,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0176.csv,cleaned_tables/027_Health_Bulletin_2023/table_0176.csv,ok,10,10,6,6,0,
extracted_tables/027_Health_Bulletin_2023/table_0177.csv,cleaned_tables/027_Health_Bulletin_2023/table_0177.csv,ok,9,1,13,1,8,
extracted_tables/027_Health_Bulletin_2023/table_0178.csv,cleaned_tables/027_Health_Bulletin_2023/table_0178.csv,ok,9,9,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0179.csv,cleaned_tables/027_Health_Bulletin_2023/table_0179.csv,ok,13,13,2,2,0,
extracted_tables/027_Health_Bulletin_2023/table_0180.csv,cleaned_tables/027_Health_Bulletin_2023/table_0180.csv,ok,14,14,5,4,0,
extracted_tables/027_Health_Bulletin_2023/table_0181.csv,cleaned_tables/027_Health_Bulletin_2023/table_0181.csv,ok,9,9,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0182.csv,cleaned_tables/027_Health_Bulletin_2023/table_0182.csv,ok,14,14,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0183.csv,cleaned_tables/027_Health_Bulletin_2023/table_0183.csv,ok,8,8,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0184.csv,cleaned_tables/027_Health_Bulletin_2023/table_0184.csv,ok,10,10,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0185.csv,cleaned_tables/027_Health_Bulletin_2023/table_0185.csv,ok,13,13,5,5,0,
extracted_tables/027_Health_Bulletin_2023/table_0186.csv,cleaned_tables/027_Health_Bulletin_2023/table_0186.csv,ok,6,6,5,5,0,
extracted_tables/028_Health_Bulletin_2022/table_0001.csv,cleaned_tables/028_Health_Bulletin_2022/table_0001.csv,ok,2,2,3,1,0,
extracted_tables/028_Health_Bulletin_2022/table_0002.csv,cleaned_tables/028_Health_Bulletin_2022/table_0002.csv,ok,2,2,3,1,0,
extracted_tables/028_Health_Bulletin_2022/table_0003.csv,cleaned_tables/028_Health_Bulletin_2022/table_0003.csv,ok,12,11,6,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0004.csv,cleaned_tables/028_Health_Bulletin_2022/table_0004.csv,ok,2,1,2,2,1,
extracted_tables/028_Health_Bulletin_2022/table_0005.csv,cleaned_tables/028_Health_Bulletin_2022/table_0005.csv,ok,2,2,2,2,0,
extracted_tables/028_Health_Bulletin_2022/table_0006.csv,cleaned_tables/028_Health_Bulletin_2022/table_0006.csv,ok,6,6,5,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0007.csv,cleaned_tables/028_Health_Bulletin_2022/table_0007.csv,ok,18,18,15,15,0,
extracted_tables/028_Health_Bulletin_2022/table_0008.csv,cleaned_tables/028_Health_Bulletin_2022/table_0008.csv,ok,29,27,4,3,2,
extracted_tables/028_Health_Bulletin_2022/table_0009.csv,cleaned_tables/028_Health_Bulletin_2022/table_0009.csv,ok,22,21,5,4,1,
extracted_tables/028_Health_Bulletin_2022/table_0010.csv,cleaned_tables/028_Health_Bulletin_2022/table_0010.csv,ok,29,27,4,3,2,
extracted_tables/028_Health_Bulletin_2022/table_0011.csv,cleaned_tables/028_Health_Bulletin_2022/table_0011.csv,ok,17,14,4,3,3,
extracted_tables/028_Health_Bulletin_2022/table_0012.csv,cleaned_tables/028_Health_Bulletin_2022/table_0012.csv,ok,4,4,4,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0013.csv,cleaned_tables/028_Health_Bulletin_2022/table_0013.csv,ok,6,5,4,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0014.csv,cleaned_tables/028_Health_Bulletin_2022/table_0014.csv,ok,3,2,4,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0015.csv,cleaned_tables/028_Health_Bulletin_2022/table_0015.csv,ok,4,4,4,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0016.csv,cleaned_tables/028_Health_Bulletin_2022/table_0016.csv,ok,2,2,4,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0017.csv,cleaned_tables/028_Health_Bulletin_2022/table_0017.csv,ok,28,24,4,3,4,
extracted_tables/028_Health_Bulletin_2022/table_0018.csv,cleaned_tables/028_Health_Bulletin_2022/table_0018.csv,ok,21,21,4,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0019.csv,cleaned_tables/028_Health_Bulletin_2022/table_0019.csv,ok,12,11,3,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0020.csv,cleaned_tables/028_Health_Bulletin_2022/table_0020.csv,ok,3,2,2,2,1,
extracted_tables/028_Health_Bulletin_2022/table_0021.csv,cleaned_tables/028_Health_Bulletin_2022/table_0021.csv,ok,16,16,14,8,0,
extracted_tables/028_Health_Bulletin_2022/table_0022.csv,cleaned_tables/028_Health_Bulletin_2022/table_0022.csv,ok,2,2,12,4,0,
extracted_tables/028_Health_Bulletin_2022/table_0023.csv,cleaned_tables/028_Health_Bulletin_2022/table_0023.csv,ok,9,8,3,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0024.csv,cleaned_tables/028_Health_Bulletin_2022/table_0024.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0025.csv,cleaned_tables/028_Health_Bulletin_2022/table_0025.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0026.csv,cleaned_tables/028_Health_Bulletin_2022/table_0026.csv,ok,12,11,39,27,1,
extracted_tables/028_Health_Bulletin_2022/table_0027.csv,cleaned_tables/028_Health_Bulletin_2022/table_0027.csv,ok,3,2,6,4,1,
extracted_tables/028_Health_Bulletin_2022/table_0028.csv,cleaned_tables/028_Health_Bulletin_2022/table_0028.csv,ok,7,6,5,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0029.csv,cleaned_tables/028_Health_Bulletin_2022/table_0029.csv,ok,5,5,15,10,0,
extracted_tables/028_Health_Bulletin_2022/table_0030.csv,cleaned_tables/028_Health_Bulletin_2022/table_0030.csv,ok,8,8,15,10,0,
extracted_tables/028_Health_Bulletin_2022/table_0031.csv,cleaned_tables/028_Health_Bulletin_2022/table_0031.csv,ok,6,6,6,4,0,
extracted_tables/028_Health_Bulletin_2022/table_0032.csv,cleaned_tables/028_Health_Bulletin_2022/table_0032.csv,ok,6,0,9,0,6,
extracted_tables/028_Health_Bulletin_2022/table_0033.csv,cleaned_tables/028_Health_Bulletin_2022/table_0033.csv,ok,3,3,15,10,0,
extracted_tables/028_Health_Bulletin_2022/table_0034.csv,cleaned_tables/028_Health_Bulletin_2022/table_0034.csv,ok,7,3,5,1,4,
extracted_tables/028_Health_Bulletin_2022/table_0035.csv,cleaned_tables/028_Health_Bulletin_2022/table_0035.csv,ok,9,1,3,1,8,
extracted_tables/028_Health_Bulletin_2022/table_0036.csv,cleaned_tables/028_Health_Bulletin_2022/table_0036.csv,ok,6,6,12,8,0,
extracted_tables/028_Health_Bulletin_2022/table_0037.csv,cleaned_tables/028_Health_Bulletin_2022/table_0037.csv,ok,4,4,12,8,0,
extracted_tables/028_Health_Bulletin_2022/table_0038.csv,cleaned_tables/028_Health_Bulletin_2022/table_0038.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0039.csv,cleaned_tables/028_Health_Bulletin_2022/table_0039.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0040.csv,cleaned_tables/028_Health_Bulletin_2022/table_0040.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0041.csv,cleaned_tables/028_Health_Bulletin_2022/table_0041.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0042.csv,cleaned_tables/028_Health_Bulletin_2022/table_0042.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0043.csv,cleaned_tables/028_Health_Bulletin_2022/table_0043.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0044.csv,cleaned_tables/028_Health_Bulletin_2022/table_0044.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0045.csv,cleaned_tables/028_Health_Bulletin_2022/table_0045.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0046.csv,cleaned_tables/028_Health_Bulletin_2022/table_0046.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0047.csv,cleaned_tables/028_Health_Bulletin_2022/table_0047.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0048.csv,cleaned_tables/028_Health_Bulletin_2022/table_0048.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0049.csv,cleaned_tables/028_Health_Bulletin_2022/table_0049.csv,ok,2,0,2,0,2,
extracted_tables/028_Health_Bulletin_2022/table_0050.csv,cleaned_tables/028_Health_Bulletin_2022/table_0050.csv,ok,2,1,3,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0051.csv,cleaned_tables/028_Health_Bulletin_2022/table_0051.csv,ok,9,7,3,3,2,
extracted_tables/028_Health_Bulletin_2022/table_0052.csv,cleaned_tables/028_Health_Bulletin_2022/table_0052.csv,ok,3,2,23,23,1,
extracted_tables/028_Health_Bulletin_2022/table_0053.csv,cleaned_tables/028_Health_Bulletin_2022/table_0053.csv,ok,12,3,25,12,9,
extracted_tables/028_Health_Bulletin_2022/table_0054.csv,cleaned_tables/028_Health_Bulletin_2022/table_0054.csv,ok,10,10,12,8,0,
extracted_tables/028_Health_Bulletin_2022/table_0055.csv,cleaned_tables/028_Health_Bulletin_2022/table_0055.csv,ok,17,17,17,11,0,
extracted_tables/028_Health_Bulletin_2022/table_0056.csv,cleaned_tables/028_Health_Bulletin_2022/table_0056.csv,ok,7,6,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0057.csv,cleaned_tables/028_Health_Bulletin_2022/table_0057.csv,ok,5,4,3,3,1,
extracted_tables/028_Health_Bulletin_2022/table_0058.csv,cleaned_tables/028_Health_Bulletin_2022/table_0058.csv,ok,3,2,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0059.csv,cleaned_tables/028_Health_Bulletin_2022/table_0059.csv,ok,4,3,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0060.csv,cleaned_tables/028_Health_Bulletin_2022/table_0060.csv,ok,5,5,3,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0061.csv,cleaned_tables/028_Health_Bulletin_2022/table_0061.csv,ok,3,2,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0062.csv,cleaned_tables/028_Health_Bulletin_2022/table_0062.csv,ok,4,3,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0063.csv,cleaned_tables/028_Health_Bulletin_2022/table_0063.csv,ok,5,5,15,10,0,
extracted_tables/028_Health_Bulletin_2022/table_0064.csv,cleaned_tables/028_Health_Bulletin_2022/table_0064.csv,ok,7,7,9,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0065.csv,cleaned_tables/028_Health_Bulletin_2022/table_0065.csv,ok,11,10,6,4,1,
extracted_tables/028_Health_Bulletin_2022/table_0066.csv,cleaned_tables/028_Health_Bulletin_2022/table_0066.csv,ok,4,3,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0067.csv,cleaned_tables/028_Health_Bulletin_2022/table_0067.csv,ok,5,4,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0068.csv,cleaned_tables/028_Health_Bulletin_2022/table_0068.csv,ok,3,2,3,1,1,
extracted_tables/028_Health_Bulletin_2022/table_0069.csv,cleaned_tables/028_Health_Bulletin_2022/table_0069.csv,ok,6,6,4,3,0,
extracted_tables/028_Health_Bulletin_2022/table_0070.csv,cleaned_tables/028_Health_Bulletin_2022/table_0070.csv,ok,22,22,6,2,0,
