source_file,file,rows,cols,quality_status,quality_reasons,status,error
extracted_tables/029_Health_Bulletin_2021/table_0067.csv,quarantined_tables/029_Health_Bulletin_2021/table_0067.csv,4,5,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0068.csv,quarantined_tables/029_Health_Bulletin_2021/table_0068.csv,2,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0069.csv,quarantined_tables/029_Health_Bulletin_2021/table_0069.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0070.csv,quarantined_tables/029_Health_Bulletin_2021/table_0070.csv,4,3,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0071.csv,quarantined_tables/029_Health_Bulletin_2021/table_0071.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0072.csv,quarantined_tables/029_Health_Bulletin_2021/table_0072.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0073.csv,quarantined_tables/029_Health_Bulletin_2021/table_0073.csv,3,9,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0074.csv,quarantined_tables/029_Health_Bulletin_2021/table_0074.csv,5,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0075.csv,quarantined_tables/029_Health_Bulletin_2021/table_0075.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0076.csv,quarantined_tables/029_Health_Bulletin_2021/table_0076.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0077.csv,quarantined_tables/029_Health_Bulletin_2021/table_0077.csv,4,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0078.csv,quarantined_tables/029_Health_Bulletin_2021/table_0078.csv,3,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0079.csv,quarantined_tables/029_Health_Bulletin_2021/table_0079.csv,4,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0080.csv,quarantined_tables/029_Health_Bulletin_2021/table_0080.csv,13,11,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0081.csv,quarantined_tables/029_Health_Bulletin_2021/table_0081.csv,2,18,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0082.csv,quarantined_tables/029_Health_Bulletin_2021/table_0082.csv,13,10,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0083.csv,quarantined_tables/029_Health_Bulletin_2021/table_0083.csv,8,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0084.csv,quarantined_tables/029_Health_Bulletin_2021/table_0084.csv,12,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0085.csv,quarantined_tables/029_Health_Bulletin_2021/table_0085.csv,13,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0086.csv,quarantined_tables/029_Health_Bulletin_2021/table_0086.csv,9,6,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0087.csv,quarantined_tables/029_Health_Bulletin_2021/table_0087.csv,4,6,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0088.csv,quarantined_tables/029_Health_Bulletin_2021/table_0088.csv,4,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0089.csv,quarantined_tables/029_Health_Bulletin_2021/table_0089.csv,4,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0090.csv,quarantined_tables/029_Health_Bulletin_2021/table_0090.csv,14,15,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0091.csv,quarantined_tables/029_Health_Bulletin_2021/table_0091.csv,13,15,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0092.csv,quarantined_tables/029_Health_Bulletin_2021/table_0092.csv,10,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0093.csv,quarantined_tables/029_Health_Bulletin_2021/table_0093.csv,22,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0094.csv,quarantined_tables/029_Health_Bulletin_2021/table_0094.csv,13,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0095.csv,quarantined_tables/029_Health_Bulletin_2021/table_0095.csv,23,9,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0096.csv,quarantined_tables/029_Health_Bulletin_2021/table_0096.csv,21,21,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0097.csv,quarantined_tables/029_Health_Bulletin_2021/table_0097.csv,21,21,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0098.csv,quarantined_tables/029_Health_Bulletin_2021/table_0098.csv,34,18,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0099.csv,quarantined_tables/029_Health_Bulletin_2021/table_0099.csv,30,21,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0100.csv,quarantined_tables/029_Health_Bulletin_2021/table_0100.csv,8,16,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0101.csv,quarantined_tables/029_Health_Bulletin_2021/table_0101.csv,16,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0102.csv,quarantined_tables/029_Health_Bulletin_2021/table_0102.csv,19,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0103.csv,quarantined_tables/029_Health_Bulletin_2021/table_0103.csv,53,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0104.csv,quarantined_tables/029_Health_Bulletin_2021/table_0104.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0105.csv,quarantined_tables/029_Health_Bulletin_2021/table_0105.csv,2,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0106.csv,quarantined_tables/029_Health_Bulletin_2021/table_0106.csv,5,3,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0107.csv,quarantined_tables/029_Health_Bulletin_2021/table_0107.csv,5,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0108.csv,quarantined_tables/029_Health_Bulletin_2021/table_0108.csv,5,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0109.csv,quarantined_tables/029_Health_Bulletin_2021/table_0109.csv,7,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0110.csv,quarantined_tables/029_Health_Bulletin_2021/table_0110.csv,6,8,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0111.csv,quarantined_tables/029_Health_Bulletin_2021/table_0111.csv,7,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0112.csv,quarantined_tables/029_Health_Bulletin_2021/table_0112.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0113.csv,quarantined_tables/029_Health_Bulletin_2021/table_0113.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0114.csv,quarantined_tables/029_Health_Bulletin_2021/table_0114.csv,8,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0115.csv,quarantined_tables/029_Health_Bulletin_2021/table_0115.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0116.csv,quarantined_tables/029_Health_Bulletin_2021/table_0116.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0117.csv,quarantined_tables/029_Health_Bulletin_2021/table_0117.csv,2,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0118.csv,quarantined_tables/029_Health_Bulletin_2021/table_0118.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0119.csv,quarantined_tables/029_Health_Bulletin_2021/table_0119.csv,3,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0120.csv,quarantined_tables/029_Health_Bulletin_2021/table_0120.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0121.csv,quarantined_tables/029_Health_Bulletin_2021/table_0121.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0122.csv,quarantined_tables/029_Health_Bulletin_2021/table_0122.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0123.csv,quarantined_tables/029_Health_Bulletin_2021/table_0123.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0124.csv,quarantined_tables/029_Health_Bulletin_2021/table_0124.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0125.csv,quarantined_tables/029_Health_Bulletin_2021/table_0125.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0126.csv,quarantined_tables/029_Health_Bulletin_2021/table_0126.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0127.csv,quarantined_tables/029_Health_Bulletin_2021/table_0127.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0128.csv,quarantined_tables/029_Health_Bulletin_2021/table_0128.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0129.csv,quarantined_tables/029_Health_Bulletin_2021/table_0129.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0130.csv,quarantined_tables/029_Health_Bulletin_2021/table_0130.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0131.csv,quarantined_tables/029_Health_Bulletin_2021/table_0131.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0132.csv,quarantined_tables/029_Health_Bulletin_2021/table_0132.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/029_Health_Bulletin_2021/table_0133.csv,quarantined_tables/029_Health_Bulletin_2021/table_0133.csv,12,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0134.csv,quarantined_tables/029_Health_Bulletin_2021/table_0134.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0135.csv,quarantined_tables/029_Health_Bulletin_2021/table_0135.csv,11,5,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0136.csv,quarantined_tables/029_Health_Bulletin_2021/table_0136.csv,9,16,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0137.csv,quarantined_tables/029_Health_Bulletin_2021/table_0137.csv,13,9,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0138.csv,quarantined_tables/029_Health_Bulletin_2021/table_0138.csv,5,7,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0139.csv,quarantined_tables/029_Health_Bulletin_2021/table_0139.csv,7,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0140.csv,quarantined_tables/029_Health_Bulletin_2021/table_0140.csv,12,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0141.csv,quarantined_tables/029_Health_Bulletin_2021/table_0141.csv,7,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0142.csv,quarantined_tables/029_Health_Bulletin_2021/table_0142.csv,11,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0143.csv,quarantined_tables/029_Health_Bulletin_2021/table_0143.csv,28,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0144.csv,quarantined_tables/029_Health_Bulletin_2021/table_0144.csv,8,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0145.csv,quarantined_tables/029_Health_Bulletin_2021/table_0145.csv,6,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0146.csv,quarantined_tables/029_Health_Bulletin_2021/table_0146.csv,16,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0147.csv,quarantined_tables/029_Health_Bulletin_2021/table_0147.csv,10,26,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0148.csv,quarantined_tables/029_Health_Bulletin_2021/table_0148.csv,17,21,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0149.csv,quarantined_tables/029_Health_Bulletin_2021/table_0149.csv,22,28,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0150.csv,quarantined_tables/029_Health_Bulletin_2021/table_0150.csv,4,3,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0151.csv,quarantined_tables/029_Health_Bulletin_2021/table_0151.csv,18,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0152.csv,quarantined_tables/029_Health_Bulletin_2021/table_0152.csv,5,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0153.csv,quarantined_tables/029_Health_Bulletin_2021/table_0153.csv,13,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0154.csv,quarantined_tables/029_Health_Bulletin_2021/table_0154.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0155.csv,quarantined_tables/029_Health_Bulletin_2021/table_0155.csv,4,9,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0156.csv,quarantined_tables/029_Health_Bulletin_2021/table_0156.csv,8,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0157.csv,quarantined_tables/029_Health_Bulletin_2021/table_0157.csv,5,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/029_Health_Bulletin_2021/table_0158.csv,quarantined_tables/029_Health_Bulletin_2021/table_0158.csv,3,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0159.csv,quarantined_tables/029_Health_Bulletin_2021/table_0159.csv,10,4,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0160.csv,quarantined_tables/029_Health_Bulletin_2021/table_0160.csv,8,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0161.csv,quarantined_tables/029_Health_Bulletin_2021/table_0161.csv,8,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0162.csv,quarantined_tables/029_Health_Bulletin_2021/table_0162.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0163.csv,quarantined_tables/029_Health_Bulletin_2021/table_0163.csv,2,2,review_required,placeholder_headers,ok,
extracted_tables/029_Health_Bulletin_2021/table_0164.csv,quarantined_tables/029_Health_Bulletin_2021/table_0164.csv,2,2,review_required,placeholder_headers,ok,
