file,category,rows,cols
extracted_tables/034_Health_Bulletin_2016/table_0040.csv,health_stat,11,3
extracted_tables/034_Health_Bulletin_2016/table_0251.csv,other,38,4
extracted_tables/034_Health_Bulletin_2016/table_0036.csv,health_stat,5,4
extracted_tables/034_Health_Bulletin_2016/table_0134.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0257.csv,population,19,4
extracted_tables/034_Health_Bulletin_2016/table_0131.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0125.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0234.csv,other,8,35
extracted_tables/034_Health_Bulletin_2016/table_0232.csv,other,8,35
extracted_tables/034_Health_Bulletin_2016/table_0034.csv,health_stat,9,4
extracted_tables/034_Health_Bulletin_2016/table_0079.csv,other,10,30
extracted_tables/034_Health_Bulletin_2016/table_0214.csv,population,52,6
extracted_tables/034_Health_Bulletin_2016/table_0180.csv,population,8,8
extracted_tables/034_Health_Bulletin_2016/table_0171.csv,human_resource,24,7
extracted_tables/034_Health_Bulletin_2016/table_0209.csv,other,6,33
extracted_tables/034_Health_Bulletin_2016/table_0249.csv,other,43,9
extracted_tables/034_Health_Bulletin_2016/table_0064.csv,health_stat,8,3
extracted_tables/034_Health_Bulletin_2016/table_0129.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0237.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0020.csv,health_stat,23,5
extracted_tables/034_Health_Bulletin_2016/table_0101.csv,cancer,19,12
extracted_tables/034_Health_Bulletin_2016/table_0186.csv,health_stat,52,7
extracted_tables/034_Health_Bulletin_2016/table_0099.csv,health_stat,13,3
extracted_tables/034_Health_Bulletin_2016/table_0283.csv,human_resource,34,4
extracted_tables/034_Health_Bulletin_2016/table_0070.csv,health_stat,14,10
extracted_tables/034_Health_Bulletin_2016/table_0207.csv,other,5,34
extracted_tables/034_Health_Bulletin_2016/table_0109.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0156.csv,human_resource,11,7
extracted_tables/034_Health_Bulletin_2016/table_0089.csv,population,10,4
extracted_tables/034_Health_Bulletin_2016/table_0080.csv,other,8,9
extracted_tables/034_Health_Bulletin_2016/table_0049.csv,health_stat,18,3
extracted_tables/034_Health_Bulletin_2016/table_0199.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0210.csv,population,48,6
extracted_tables/034_Health_Bulletin_2016/table_0023.csv,other,15,8
extracted_tables/034_Health_Bulletin_2016/table_0160.csv,other,7,10
extracted_tables/034_Health_Bulletin_2016/table_0011.csv,health_stat,3,2
extracted_tables/034_Health_Bulletin_2016/table_0288.csv,other,19,46
extracted_tables/034_Health_Bulletin_2016/table_0184.csv,health_stat,47,7
extracted_tables/034_Health_Bulletin_2016/table_0224.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0014.csv,other,5,7
extracted_tables/034_Health_Bulletin_2016/table_0102.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0273.csv,population,12,12
extracted_tables/034_Health_Bulletin_2016/table_0006.csv,population,3,2
extracted_tables/034_Health_Bulletin_2016/table_0083.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0127.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0016.csv,other,5,11
extracted_tables/034_Health_Bulletin_2016/table_0051.csv,health_stat,28,5
extracted_tables/034_Health_Bulletin_2016/table_0072.csv,health_stat,18,4
extracted_tables/034_Health_Bulletin_2016/table_0244.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0194.csv,other,12,26
extracted_tables/034_Health_Bulletin_2016/table_0135.csv,other,5,5
extracted_tables/034_Health_Bulletin_2016/table_0206.csv,other,12,37
extracted_tables/034_Health_Bulletin_2016/table_0013.csv,other,5,12
extracted_tables/034_Health_Bulletin_2016/table_0279.csv,population,5,8
extracted_tables/034_Health_Bulletin_2016/table_0108.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0281.csv,human_resource,22,4
extracted_tables/034_Health_Bulletin_2016/table_0027.csv,other,4,10
extracted_tables/034_Health_Bulletin_2016/table_0126.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0240.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0043.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0045.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0044.csv,health_stat,23,3
extracted_tables/034_Health_Bulletin_2016/table_0238.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0219.csv,other,7,23
extracted_tables/034_Health_Bulletin_2016/table_0111.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0233.csv,other,8,36
extracted_tables/034_Health_Bulletin_2016/table_0090.csv,other,10,14
extracted_tables/034_Health_Bulletin_2016/table_0123.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0172.csv,other,3,5
extracted_tables/034_Health_Bulletin_2016/table_0137.csv,other,2,3
extracted_tables/034_Health_Bulletin_2016/table_0152.csv,other,2,3
extracted_tables/034_Health_Bulletin_2016/table_0267.csv,population,14,3
extracted_tables/034_Health_Bulletin_2016/table_0122.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0094.csv,other,4,11
extracted_tables/034_Health_Bulletin_2016/table_0052.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0140.csv,other,20,7
extracted_tables/034_Health_Bulletin_2016/table_0203.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0263.csv,population,12,3
extracted_tables/034_Health_Bulletin_2016/table_0193.csv,other,13,7
extracted_tables/034_Health_Bulletin_2016/table_0247.csv,human_resource,38,10
extracted_tables/034_Health_Bulletin_2016/table_0032.csv,health_stat,18,3
extracted_tables/034_Health_Bulletin_2016/table_0066.csv,health_stat,6,3
extracted_tables/034_Health_Bulletin_2016/table_0098.csv,health_stat,13,3
extracted_tables/034_Health_Bulletin_2016/table_0258.csv,population,10,4
extracted_tables/034_Health_Bulletin_2016/table_0103.csv,other,4,7
extracted_tables/034_Health_Bulletin_2016/table_0227.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0074.csv,population,18,6
extracted_tables/034_Health_Bulletin_2016/table_0031.csv,population,6,11
extracted_tables/034_Health_Bulletin_2016/table_0147.csv,other,7,5
extracted_tables/034_Health_Bulletin_2016/table_0157.csv,human_resource,28,7
extracted_tables/034_Health_Bulletin_2016/table_0225.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0220.csv,other,7,15
extracted_tables/034_Health_Bulletin_2016/table_0163.csv,surgery,8,8
extracted_tables/034_Health_Bulletin_2016/table_0254.csv,health_stat,10,5
extracted_tables/034_Health_Bulletin_2016/table_0190.csv,other,13,9
extracted_tables/034_Health_Bulletin_2016/table_0069.csv,health_stat,6,3
extracted_tables/034_Health_Bulletin_2016/table_0078.csv,health_stat,7,5
extracted_tables/034_Health_Bulletin_2016/table_0195.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0143.csv,other,8,6
extracted_tables/034_Health_Bulletin_2016/table_0174.csv,other,3,2
extracted_tables/034_Health_Bulletin_2016/table_0022.csv,other,11,10
extracted_tables/034_Health_Bulletin_2016/table_0277.csv,population,10,11
extracted_tables/034_Health_Bulletin_2016/table_0015.csv,other,5,6
extracted_tables/034_Health_Bulletin_2016/table_0046.csv,health_stat,9,3
extracted_tables/034_Health_Bulletin_2016/table_0139.csv,other,2,3
extracted_tables/034_Health_Bulletin_2016/table_0222.csv,population,22,7
extracted_tables/034_Health_Bulletin_2016/table_0201.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0226.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0012.csv,population,7,4
extracted_tables/034_Health_Bulletin_2016/table_0061.csv,cancer,8,3
extracted_tables/034_Health_Bulletin_2016/table_0068.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0057.csv,health_stat,9,3
extracted_tables/034_Health_Bulletin_2016/table_0121.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0019.csv,other,5,8
extracted_tables/034_Health_Bulletin_2016/table_0217.csv,population,51,6
extracted_tables/034_Health_Bulletin_2016/table_0116.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0149.csv,human_resource,9,9
extracted_tables/034_Health_Bulletin_2016/table_0124.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0041.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0179.csv,population,9,6
extracted_tables/034_Health_Bulletin_2016/table_0128.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0076.csv,health_stat,18,4
extracted_tables/034_Health_Bulletin_2016/table_0285.csv,other,19,36
extracted_tables/034_Health_Bulletin_2016/table_0162.csv,other,5,3
extracted_tables/034_Health_Bulletin_2016/table_0047.csv,health_stat,9,3
extracted_tables/034_Health_Bulletin_2016/table_0289.csv,other,19,41
extracted_tables/034_Health_Bulletin_2016/table_0004.csv,other,5,3
extracted_tables/034_Health_Bulletin_2016/table_0088.csv,population,10,6
extracted_tables/034_Health_Bulletin_2016/table_0062.csv,health_stat,8,3
extracted_tables/034_Health_Bulletin_2016/table_0253.csv,other,52,5
extracted_tables/034_Health_Bulletin_2016/table_0235.csv,other,8,38
extracted_tables/034_Health_Bulletin_2016/table_0161.csv,other,5,3
extracted_tables/034_Health_Bulletin_2016/table_0256.csv,other,27,5
extracted_tables/034_Health_Bulletin_2016/table_0030.csv,health_stat,22,3
extracted_tables/034_Health_Bulletin_2016/table_0260.csv,population,27,3
extracted_tables/034_Health_Bulletin_2016/table_0196.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0269.csv,population,37,4
extracted_tables/034_Health_Bulletin_2016/table_0187.csv,health_stat,39,7
extracted_tables/034_Health_Bulletin_2016/table_0181.csv,health_stat,20,4
extracted_tables/034_Health_Bulletin_2016/table_0205.csv,other,12,37
extracted_tables/034_Health_Bulletin_2016/table_0050.csv,health_stat,13,4
extracted_tables/034_Health_Bulletin_2016/table_0192.csv,other,13,31
extracted_tables/034_Health_Bulletin_2016/table_0255.csv,other,11,4
extracted_tables/034_Health_Bulletin_2016/table_0037.csv,health_stat,31,9
extracted_tables/034_Health_Bulletin_2016/table_0153.csv,human_resource,19,6
extracted_tables/034_Health_Bulletin_2016/table_0107.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0274.csv,population,35,11
extracted_tables/034_Health_Bulletin_2016/table_0223.csv,population,27,7
extracted_tables/034_Health_Bulletin_2016/table_0054.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0164.csv,other,19,5
extracted_tables/034_Health_Bulletin_2016/table_0278.csv,population,6,9
extracted_tables/034_Health_Bulletin_2016/table_0026.csv,health_stat,19,2
extracted_tables/034_Health_Bulletin_2016/table_0155.csv,human_resource,6,5
extracted_tables/034_Health_Bulletin_2016/table_0204.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0086.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0008.csv,other,8,6
extracted_tables/034_Health_Bulletin_2016/table_0275.csv,population,34,11
extracted_tables/034_Health_Bulletin_2016/table_0035.csv,health_stat,14,7
extracted_tables/034_Health_Bulletin_2016/table_0239.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0058.csv,health_stat,8,3
extracted_tables/034_Health_Bulletin_2016/table_0182.csv,health_stat,28,4
extracted_tables/034_Health_Bulletin_2016/table_0169.csv,population,14,4
extracted_tables/034_Health_Bulletin_2016/table_0261.csv,population,6,3
extracted_tables/034_Health_Bulletin_2016/table_0113.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0048.csv,health_stat,24,3
extracted_tables/034_Health_Bulletin_2016/table_0191.csv,other,13,30
extracted_tables/034_Health_Bulletin_2016/table_0236.csv,other,8,38
extracted_tables/034_Health_Bulletin_2016/table_0231.csv,population,53,7
extracted_tables/034_Health_Bulletin_2016/table_0105.csv,other,4,7
extracted_tables/034_Health_Bulletin_2016/table_0063.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0021.csv,population,10,3
extracted_tables/034_Health_Bulletin_2016/table_0100.csv,cancer,8,4
extracted_tables/034_Health_Bulletin_2016/table_0265.csv,population,43,3
extracted_tables/034_Health_Bulletin_2016/table_0009.csv,population,3,2
extracted_tables/034_Health_Bulletin_2016/table_0148.csv,other,3,5
extracted_tables/034_Health_Bulletin_2016/table_0092.csv,population,7,2
extracted_tables/034_Health_Bulletin_2016/table_0117.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0177.csv,population,7,11
extracted_tables/034_Health_Bulletin_2016/table_0007.csv,other,2,9
extracted_tables/034_Health_Bulletin_2016/table_0259.csv,population,23,3
extracted_tables/034_Health_Bulletin_2016/table_0176.csv,health_stat,3,2
extracted_tables/034_Health_Bulletin_2016/table_0145.csv,other,10,6
extracted_tables/034_Health_Bulletin_2016/table_0087.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0159.csv,human_resource,20,9
extracted_tables/034_Health_Bulletin_2016/table_0170.csv,health_stat,9,4
extracted_tables/034_Health_Bulletin_2016/table_0120.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0093.csv,health_stat,12,3
extracted_tables/034_Health_Bulletin_2016/table_0042.csv,health_stat,7,3
extracted_tables/034_Health_Bulletin_2016/table_0202.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0266.csv,population,28,3
extracted_tables/034_Health_Bulletin_2016/table_0112.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0097.csv,health_stat,7,9
extracted_tables/034_Health_Bulletin_2016/table_0216.csv,population,49,6
extracted_tables/034_Health_Bulletin_2016/table_0264.csv,population,39,3
extracted_tables/034_Health_Bulletin_2016/table_0262.csv,population,40,3
extracted_tables/034_Health_Bulletin_2016/table_0141.csv,other,8,7
extracted_tables/034_Health_Bulletin_2016/table_0138.csv,other,2,3
extracted_tables/034_Health_Bulletin_2016/table_0082.csv,other,11,4
extracted_tables/034_Health_Bulletin_2016/table_0091.csv,other,7,16
extracted_tables/034_Health_Bulletin_2016/table_0038.csv,health_stat,18,3
extracted_tables/034_Health_Bulletin_2016/table_0218.csv,population,14,6
extracted_tables/034_Health_Bulletin_2016/table_0017.csv,other,5,8
extracted_tables/034_Health_Bulletin_2016/table_0175.csv,health_stat,9,2
extracted_tables/034_Health_Bulletin_2016/table_0010.csv,health_stat,3,2
extracted_tables/034_Health_Bulletin_2016/table_0243.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0055.csv,health_stat,22,3
extracted_tables/034_Health_Bulletin_2016/table_0003.csv,other,9,2
extracted_tables/034_Health_Bulletin_2016/table_0167.csv,other,5,3
extracted_tables/034_Health_Bulletin_2016/table_0033.csv,health_stat,26,4
extracted_tables/034_Health_Bulletin_2016/table_0142.csv,other,30,6
extracted_tables/034_Health_Bulletin_2016/table_0228.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0208.csv,other,6,34
extracted_tables/034_Health_Bulletin_2016/table_0084.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0248.csv,human_resource,15,10
extracted_tables/034_Health_Bulletin_2016/table_0119.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0280.csv,population,20,9
extracted_tables/034_Health_Bulletin_2016/table_0229.csv,population,52,7
extracted_tables/034_Health_Bulletin_2016/table_0270.csv,population,51,4
extracted_tables/034_Health_Bulletin_2016/table_0025.csv,population,9,2
extracted_tables/034_Health_Bulletin_2016/table_0150.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0287.csv,other,21,45
extracted_tables/034_Health_Bulletin_2016/table_0039.csv,health_stat,11,3
extracted_tables/034_Health_Bulletin_2016/table_0151.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0215.csv,population,51,6
extracted_tables/034_Health_Bulletin_2016/table_0198.csv,other,12,36
extracted_tables/034_Health_Bulletin_2016/table_0133.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0246.csv,other,8,26
extracted_tables/034_Health_Bulletin_2016/table_0189.csv,other,12,16
extracted_tables/034_Health_Bulletin_2016/table_0211.csv,population,49,6
extracted_tables/034_Health_Bulletin_2016/table_0136.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0282.csv,human_resource,46,4
extracted_tables/034_Health_Bulletin_2016/table_0178.csv,health_stat,6,6
extracted_tables/034_Health_Bulletin_2016/table_0096.csv,health_stat,7,9
extracted_tables/034_Health_Bulletin_2016/table_0106.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0028.csv,population,5,12
extracted_tables/034_Health_Bulletin_2016/table_0118.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0073.csv,population,17,6
extracted_tables/034_Health_Bulletin_2016/table_0081.csv,other,24,7
extracted_tables/034_Health_Bulletin_2016/table_0095.csv,other,3,3
extracted_tables/034_Health_Bulletin_2016/table_0024.csv,other,5,6
extracted_tables/034_Health_Bulletin_2016/table_0146.csv,other,7,6
extracted_tables/034_Health_Bulletin_2016/table_0166.csv,population,7,4
extracted_tables/034_Health_Bulletin_2016/table_0241.csv,other,8,39
extracted_tables/034_Health_Bulletin_2016/table_0002.csv,population,6,4
extracted_tables/034_Health_Bulletin_2016/table_0005.csv,other,5,4
extracted_tables/034_Health_Bulletin_2016/table_0276.csv,population,36,11
extracted_tables/034_Health_Bulletin_2016/table_0110.csv,other,2,2
extracted_tables/034_Health_Bulletin_2016/table_0075.csv,human_resource,9,2
extracted_tables/034_Health_Bulletin_2016/table_0221.csv,population,49,7
